symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NLK,399,-0.08,0.07,-1.2,0.61,0.35
NT5M,92,-0.5,0.43,-1.2,0.61,0.35
ALKBH6,128,-0.19,0.16,-1.2,0.61,0.35
VSIR,6750,-0.19,0.17,-1.2,0.61,0.35
CFAP97,1196,0.18,0.16,1.2,0.61,0.35
TP53INP1,1094,0.2,0.18,1.2,0.61,0.35
IRF1,2940,-0.21,0.18,-1.2,0.61,0.35
PLA2G15,168,-0.16,0.14,-1.2,0.61,0.35
ACACB,101,-0.3,0.26,-1.2,0.61,0.35
MFGE8,133,-0.26,0.23,-1.2,0.61,0.35
IQGAP2,2439,-0.17,0.15,-1.2,0.61,0.35
FAM193A,365,-0.17,0.15,-1.2,0.61,0.35
BDH2,302,0.21,0.18,1.2,0.61,0.35
TNFSF13,1791,-0.28,0.25,-1.2,0.61,0.35
ZNF251,126,-0.24,0.21,-1.2,0.61,0.35
RAB37,1388,-0.13,0.11,-1.2,0.61,0.35
GP1BB,400,-0.59,0.51,-1.2,0.6,0.35
BCL2L12,144,0.16,0.14,1.2,0.6,0.35
CDC42EP1,69,-0.46,0.4,-1.2,0.6,0.35
AGTRAP,957,-0.23,0.2,-1.2,0.6,0.35
PXN.AS1,809,-0.12,0.1,-1.2,0.6,0.35
TMEM150A,128,-0.17,0.15,-1.2,0.6,0.35
UBL7.DT,97,0.14,0.12,1.2,0.6,0.35
DCUN1D2,148,-0.19,0.17,-1.2,0.6,0.35
FBXW5,879,-0.11,0.1,-1.2,0.6,0.35
ARL8A,678,-0.11,0.09,-1.2,0.6,0.35
ZNF621,382,-0.12,0.1,-1.2,0.6,0.35
PRXL2A,139,-0.17,0.15,-1.2,0.6,0.35
UTP6,997,0.09,0.08,1.2,0.6,0.35
SPARC,3658,-0.57,0.5,-1.2,0.6,0.35
MBD4,817,0.11,0.1,1.2,0.6,0.35
NMRK1,553,0.21,0.18,1.2,0.6,0.35
MARCHF3,62,0.48,0.42,1.2,0.6,0.35
PNRC2,4610,0.14,0.12,1.2,0.6,0.35
DDX39B,3405,-0.18,0.16,-1.1,0.6,0.35
TMOD1,168,0.2,0.17,1.1,0.6,0.35
RPL4P4,103,0.16,0.14,1.1,0.6,0.35
ZNF2,89,-0.18,0.16,-1.1,0.6,0.35
OSER1,833,0.14,0.13,1.1,0.6,0.35
ANXA7,2787,0.1,0.08,1.1,0.6,0.35
POLR2E,1718,-0.1,0.09,-1.1,0.6,0.35
SMARCA2,2703,-0.09,0.08,-1.1,0.6,0.35
RAB5C,2393,-0.1,0.09,-1.1,0.6,0.35
ZNF326,352,-0.17,0.15,-1.1,0.6,0.35
LYRM7,594,-0.14,0.12,-1.1,0.6,0.35
ZNF318,802,-0.21,0.18,-1.1,0.6,0.35
VSTM1,201,-0.59,0.51,-1.1,0.6,0.35
FAF2,617,-0.09,0.08,-1.1,0.6,0.35
NT5C2,1525,-0.13,0.11,-1.1,0.6,0.35
CDKN2D,954,-0.17,0.15,-1.1,0.6,0.35
ABHD13,978,0.11,0.1,1.1,0.6,0.35
PIK3AP1,4260,-0.2,0.18,-1.1,0.6,0.35
AP5S1,159,0.12,0.1,1.1,0.6,0.35
ADPRH,451,-0.19,0.16,-1.1,0.6,0.35
PGAP2,162,0.15,0.13,1.1,0.6,0.35
CLTB,631,0.1,0.09,1.1,0.6,0.35
SGPP2,86,0.27,0.24,1.1,0.6,0.35
SERINC3,3447,-0.09,0.08,-1.1,0.6,0.35
RAB7A,5546,-0.09,0.08,-1.1,0.6,0.35
TMEM104,244,-0.14,0.12,-1.1,0.6,0.35
ATP6V1F,1252,0.15,0.13,1.1,0.6,0.35
PARP8,2331,-0.16,0.14,-1.1,0.6,0.35
SCNM1,698,0.14,0.12,1.1,0.6,0.35
SMN1,581,0.19,0.16,1.1,0.6,0.35
EIF2AK3,623,0.18,0.16,1.1,0.6,0.35
RNPEP,1290,-0.17,0.15,-1.1,0.6,0.35
C10orf95.AS1,205,0.19,0.17,1.1,0.6,0.35
NBPF10,224,-0.44,0.39,-1.1,0.6,0.35
ELP1,732,-0.14,0.12,-1.1,0.6,0.35
SSTR3,88,-0.39,0.34,-1.1,0.6,0.35
SMG1P5.1,213,0.38,0.33,1.1,0.6,0.35
HNMT,813,-0.29,0.26,-1.1,0.6,0.35
ZNF776,441,-0.23,0.2,-1.1,0.6,0.35
GTF2IRD1P1.1,95,0.2,0.18,1.1,0.6,0.35
YPEL5,3540,0.12,0.1,1.1,0.6,0.35
PIGF,201,0.19,0.16,1.1,0.6,0.35
HNRNPA3,6698,0.09,0.08,1.1,0.6,0.35
HMGB1,9209,0.12,0.1,1.1,0.6,0.35
MCOLN1,205,-0.26,0.23,-1.1,0.6,0.35
PCMTD1.DT,91,0.27,0.23,1.1,0.6,0.35
ZNF175,199,-0.19,0.17,-1.1,0.6,0.35
CBX4,488,-0.11,0.1,-1.1,0.6,0.35
DDIT4,484,-0.31,0.27,-1.1,0.6,0.35
LNCRNA.IUR,95,0.23,0.2,1.1,0.59,0.35
PPIF,557,-0.2,0.18,-1.1,0.59,0.35
NPIPA1,191,-0.54,0.47,-1.1,0.59,0.35
HARS2,444,-0.11,0.09,-1.1,0.59,0.35
MARCHF8,1117,-0.17,0.15,-1.1,0.59,0.35
FASTKD2,514,0.1,0.09,1.1,0.59,0.35
RAD17,655,0.12,0.11,1.1,0.59,0.35
LCORL,251,-0.15,0.13,-1.1,0.59,0.35
TOGARAM1,164,-0.25,0.22,-1.1,0.59,0.35
CENPL,102,0.24,0.21,1.1,0.59,0.34
RECK,338,-0.16,0.14,-1.1,0.59,0.34
IL18BP,319,0.12,0.1,1.1,0.59,0.34
TMEM71,1078,-0.15,0.13,-1.1,0.59,0.34
PGAM5,501,0.1,0.09,1.1,0.59,0.34
SLX1B.SULT1A4,85,-1.46,1.28,-1.1,0.59,0.34
TMEM79,105,0.27,0.23,1.1,0.59,0.34
C1orf162,2572,-0.18,0.16,-1.1,0.59,0.34
PIGW,161,0.15,0.14,1.1,0.59,0.34
LYZ,170907,-0.31,0.27,-1.1,0.59,0.34
ATP6V1D,877,0.12,0.11,1.1,0.59,0.34
DHCR24,185,0.27,0.24,1.1,0.59,0.34
MS4A4A,281,0.39,0.34,1.1,0.59,0.34
OXNAD1,1204,0.21,0.19,1.1,0.59,0.34
KIAA0753,125,-0.25,0.22,-1.1,0.59,0.34
TEX261,861,-0.14,0.13,-1.1,0.59,0.34
TESK2,131,-0.17,0.15,-1.1,0.59,0.34
INTS12,331,0.08,0.07,1.1,0.59,0.34
ANGEL1,526,-0.14,0.12,-1.1,0.59,0.34
TCTN1,118,0.41,0.36,1.1,0.59,0.34
MAD2L2,360,0.11,0.1,1.1,0.59,0.34
EFCAB14,3303,-0.1,0.09,-1.1,0.59,0.34
FLYWCH2,141,0.17,0.15,1.1,0.59,0.34
LXN,96,0.22,0.19,1.1,0.59,0.34
UBE2G2,1513,-0.12,0.11,-1.1,0.59,0.34
KLRB1,2682,-0.26,0.23,-1.1,0.59,0.34
CHERP,478,-0.16,0.14,-1.1,0.59,0.34
PDCD11,551,-0.14,0.12,-1.1,0.59,0.34
CCDC124,467,0.09,0.08,1.1,0.59,0.34
SPINT1,289,-0.21,0.19,-1.1,0.59,0.34
BMAL1,384,-0.15,0.13,-1.1,0.59,0.34
EIF4E2,2159,0.15,0.13,1.1,0.59,0.34
NOD1,189,-0.21,0.19,-1.1,0.58,0.34
TYSND1,256,0.1,0.09,1.1,0.58,0.34
SLC25A13,177,-0.22,0.2,-1.1,0.58,0.34
KAT7,868,-0.13,0.12,-1.1,0.58,0.34
PLXNA1,96,-0.37,0.33,-1.1,0.58,0.34
PPP1R15B,2142,-0.09,0.08,-1.1,0.58,0.34
ZFP28,79,-0.28,0.25,-1.1,0.58,0.34
PIP4K2A,5368,-0.2,0.18,-1.1,0.58,0.34
ADGRL1,159,-0.28,0.25,-1.1,0.58,0.34
ARMC5,118,-0.15,0.14,-1.1,0.58,0.34
DPH7,210,-0.29,0.26,-1.1,0.58,0.34
TGIF1,400,-0.12,0.1,-1.1,0.58,0.34
MRPL30,742,0.13,0.11,1.1,0.58,0.34
TARBP1,379,0.18,0.16,1.1,0.58,0.34
TTLL4,283,-0.28,0.25,-1.1,0.58,0.34
SEPTIN7,6254,0.12,0.11,1.1,0.58,0.34
ZBTB41,298,-0.16,0.14,-1.1,0.58,0.34
UCK1,337,-0.08,0.07,-1.1,0.58,0.34
GAK,955,-0.15,0.13,-1.1,0.58,0.34
ITGA2B,1277,-0.58,0.51,-1.1,0.58,0.34
TAPBPL,547,0.16,0.14,1.1,0.58,0.34
RAB5A,1194,-0.08,0.07,-1.1,0.58,0.34
WIPI1,204,-0.21,0.19,-1.1,0.58,0.34
CPQ,843,-0.22,0.19,-1.1,0.58,0.34
RUBCNL,440,0.4,0.36,1.1,0.58,0.34
SHLD2,975,0.09,0.08,1.1,0.58,0.34
THAP9,87,-0.16,0.14,-1.1,0.58,0.34
SIAH2,825,-0.13,0.12,-1.1,0.58,0.34
PHF20,1369,0.11,0.09,1.1,0.58,0.34
PSMG2,991,0.11,0.1,1.1,0.58,0.34
ZNF433.AS1,108,0.18,0.16,1.1,0.58,0.34
SAR1A,1856,0.11,0.1,1.1,0.58,0.34
MTAP,360,-0.11,0.1,-1.1,0.58,0.34
RALGPS2,1621,0.42,0.38,1.1,0.58,0.34
ZNF283,78,-0.23,0.2,-1.1,0.58,0.34
POLR2J4.1,373,-0.1,0.09,-1.1,0.58,0.34
CASP2,771,-0.12,0.11,-1.1,0.58,0.34
PPCS,1211,0.11,0.1,1.1,0.58,0.34
C6orf120,838,-0.09,0.08,-1.1,0.58,0.34
ZNF420,238,0.18,0.16,1.1,0.58,0.34
CTSA,2870,-0.22,0.2,-1.1,0.58,0.34
SDF4,1566,-0.07,0.06,-1.1,0.58,0.34
DBR1,498,0.12,0.11,1.1,0.58,0.34
PIGK,1025,0.19,0.17,1.1,0.58,0.34
MMS22L,161,-0.24,0.21,-1.1,0.58,0.34
SEC24C,1284,-0.15,0.14,-1.1,0.58,0.34
ENG,371,-0.25,0.22,-1.1,0.58,0.34
TRAV13.2,90,0.36,0.32,1.1,0.58,0.34
DDX59,388,0.13,0.11,1.1,0.58,0.34
PLEKHB2,2970,-0.11,0.1,-1.1,0.58,0.34
GPD1L,567,-0.12,0.1,-1.1,0.58,0.34
CDA,417,-0.31,0.28,-1.1,0.58,0.34
VCP,4254,0.08,0.07,1.1,0.58,0.34
CARD9,207,-0.35,0.31,-1.1,0.58,0.34
PDXP,115,0.5,0.45,1.1,0.58,0.34
ASXL1,1109,-0.15,0.13,-1.1,0.58,0.34
FCER1G,5002,-0.26,0.23,-1.1,0.58,0.34
MSH2,615,0.18,0.16,1.1,0.58,0.34
MOB3C,382,-0.12,0.1,-1.1,0.58,0.34
FIP1L1,1183,0.08,0.07,1.1,0.58,0.34
PIGN,395,-0.17,0.16,-1.1,0.58,0.34
TAL1,231,-0.52,0.47,-1.1,0.58,0.34
EID1,4418,0.09,0.08,1.1,0.58,0.34
SRP14.DT,71,0.22,0.2,1.1,0.58,0.34
B3GAT2,88,-0.28,0.25,-1.1,0.58,0.34
CCDC25,817,0.14,0.13,1.1,0.58,0.34
STIMATE,404,-0.22,0.2,-1.1,0.58,0.34
TERF2,588,-0.14,0.12,-1.1,0.58,0.33
E2F2,153,0.29,0.26,1.1,0.57,0.33
CYSTM1,143,0.24,0.22,1.1,0.57,0.33
CYFIP2,4955,0.16,0.14,1.1,0.57,0.33
HLA.DMB,3984,0.25,0.22,1.1,0.57,0.33
CYB561,335,0.19,0.17,1.1,0.57,0.33
NT5E,523,0.38,0.35,1.1,0.57,0.33
FASTK,333,-0.18,0.16,-1.1,0.57,0.33
ETAA1,218,-0.13,0.11,-1.1,0.57,0.33
RRAGA,877,0.1,0.09,1.1,0.57,0.33
PARP15,420,-0.32,0.28,-1.1,0.57,0.33
PDAP1,1545,0.09,0.08,1.1,0.57,0.33
C3orf38,640,0.14,0.12,1.1,0.57,0.33
SLC25A26,513,0.14,0.13,1.1,0.57,0.33
GSTK1,3337,0.09,0.08,1.1,0.57,0.33
AACS,191,-0.12,0.11,-1.1,0.57,0.33
CERK,1999,-0.11,0.1,-1.1,0.57,0.33
INTS8,953,-0.12,0.11,-1.1,0.57,0.33
CD99.1,2719,0.17,0.16,1.1,0.57,0.33
DOK2,2744,-0.14,0.13,-1.1,0.57,0.33
SUSD4,93,0.32,0.29,1.1,0.57,0.33
PF4,1357,-0.55,0.5,-1.1,0.57,0.33
ANKS1B,126,-0.46,0.42,-1.1,0.57,0.33
ATP6V0B,2150,0.23,0.21,1.1,0.57,0.33
ABCF2,720,0.09,0.08,1.1,0.57,0.33
KIZ,284,-0.11,0.1,-1.1,0.57,0.33
CR2,295,0.47,0.42,1.1,0.57,0.33
POMZP3,119,-0.38,0.34,-1.1,0.57,0.33
RFX3,196,-0.18,0.16,-1.1,0.57,0.33
FTO,512,-0.19,0.17,-1.1,0.57,0.33
CHMP2A,1488,0.11,0.1,1.1,0.57,0.33
PITRM1,788,0.13,0.11,1.1,0.57,0.33
COQ2,295,-0.19,0.17,-1.1,0.57,0.33
LACC1,186,-0.2,0.18,-1.1,0.57,0.33
AKNA,3261,-0.13,0.12,-1.1,0.57,0.33
LARGE1,82,0.5,0.45,1.1,0.57,0.33
EID3,101,0.28,0.25,1.1,0.57,0.33
B9D2,79,0.14,0.13,1.1,0.57,0.33
MAN2B2,883,-0.12,0.11,-1.1,0.57,0.33
SLC7A6OS,745,-0.12,0.11,-1.1,0.57,0.33
NAB2,128,-0.15,0.13,-1.1,0.57,0.33
PPP2CA,3588,0.09,0.08,1.1,0.57,0.33
AARS2,132,-0.18,0.17,-1.1,0.57,0.33
TNFSF14,210,-0.24,0.22,-1.1,0.57,0.33
C5AR2,196,-0.31,0.28,-1.1,0.57,0.33
ITPKB,1628,-0.16,0.15,-1.1,0.57,0.33
CENPN,98,0.31,0.29,1.1,0.57,0.33
DDX10,380,0.16,0.15,1.1,0.57,0.33
MTX3,196,-0.24,0.22,-1.1,0.57,0.33
ZFTA,85,0.23,0.21,1.1,0.57,0.33
CCDC102A,83,0.25,0.23,1.1,0.57,0.33
STXBP4,77,-0.37,0.34,-1.1,0.57,0.33
BBS7,151,0.16,0.14,1.1,0.57,0.33
ADAT2,86,-0.38,0.34,-1.1,0.57,0.33
MEMO1,868,0.13,0.12,1.1,0.57,0.33
RNF10,1983,-0.11,0.1,-1.1,0.56,0.33
CDC23,483,-0.11,0.1,-1.1,0.56,0.33
ZNF506,438,-0.2,0.19,-1.1,0.56,0.33
KDM4C,847,-0.1,0.09,-1.1,0.56,0.33
PUS10,244,0.15,0.13,1.1,0.56,0.33
BTBD6,409,0.1,0.09,1.1,0.56,0.33
INTS5,415,0.19,0.17,1.1,0.56,0.33
CROCC,164,-0.36,0.33,-1.1,0.56,0.33
CCZ1B,1116,0.21,0.19,1.1,0.56,0.33
DFFA,405,0.11,0.1,1.1,0.56,0.33
ANAPC5,1913,-0.08,0.07,-1.1,0.56,0.33
FIZ1,146,-0.2,0.19,-1.1,0.56,0.33
BBC3,160,-0.17,0.16,-1.1,0.56,0.33
TREM1,836,-0.4,0.37,-1.1,0.56,0.33
LARP4,567,-0.12,0.11,-1.1,0.56,0.33
EEFSEC,294,0.1,0.09,1.1,0.56,0.33
RAB6A,3226,-0.1,0.1,-1.1,0.56,0.33
ARHGAP10,137,0.14,0.13,1.1,0.56,0.33
COG6,496,0.16,0.15,1.1,0.56,0.33
STX5,952,0.07,0.07,1.1,0.56,0.33
SNHG26,86,0.3,0.27,1.1,0.56,0.33
MED17,469,-0.14,0.13,-1.1,0.56,0.33
MCRS1,733,0.09,0.09,1.1,0.56,0.33
ZDBF2,107,-0.27,0.24,-1.1,0.56,0.33
SLC35E3,268,-0.11,0.1,-1.1,0.56,0.33
H4C14,152,0.45,0.41,1.1,0.56,0.33
SAMD9L,1562,-0.29,0.27,-1.1,0.56,0.33
DCLRE1A,236,0.2,0.18,1.1,0.56,0.33
MOB3B,151,0.27,0.24,1.1,0.56,0.33
MPZL2,189,-0.29,0.27,-1.1,0.56,0.33
SEPTIN9,9663,-0.11,0.1,-1.1,0.56,0.33
NUP50,2289,-0.1,0.09,-1.1,0.56,0.33
DDX41,811,-0.11,0.1,-1.1,0.56,0.33
EFHD2,5853,-0.15,0.14,-1.1,0.56,0.33
CD3G,2556,0.24,0.22,1.1,0.56,0.33
SKAP2,2326,-0.17,0.16,-1.1,0.56,0.33
MTREX,1459,0.13,0.12,1.1,0.56,0.33
LLPH,953,0.09,0.09,1.1,0.56,0.33
LINC00339,277,0.2,0.18,1.1,0.56,0.33
NLE1,155,0.15,0.14,1.1,0.56,0.32
SLX1A.SULT1A3,102,-0.56,0.52,-1.1,0.56,0.32
STAMBPL1,187,0.17,0.16,1.1,0.56,0.32
ANKRD40,723,-0.1,0.09,-1.1,0.56,0.32
ORAI1,1088,0.13,0.12,1.1,0.56,0.32
TRDMT1,237,0.18,0.16,1.1,0.56,0.32
SLC30A4,162,0.27,0.25,1.1,0.56,0.32
NCR3,325,0.26,0.24,1.1,0.56,0.32
SNPH,141,-0.23,0.21,-1.1,0.56,0.32
FAM241A,470,-0.2,0.19,-1.1,0.56,0.32
RIOX2,627,-0.08,0.07,-1.1,0.56,0.32
E2F3,611,-0.09,0.08,-1.1,0.56,0.32
MAP3K7CL,3135,-0.47,0.44,-1.1,0.56,0.32
TMEM8B,86,-0.22,0.2,-1.1,0.56,0.32
ZBTB24,553,-0.13,0.12,-1.1,0.56,0.32
CNOT6L,3135,-0.16,0.15,-1.1,0.56,0.32
ALKBH3,309,0.16,0.14,1.1,0.56,0.32
ZHX2,656,0.2,0.18,1.1,0.56,0.32
RPS6KC1,468,-0.11,0.1,-1.1,0.56,0.32
SLC25A15,163,0.13,0.12,1.1,0.55,0.32
TERF2IP,2247,0.11,0.1,1.1,0.55,0.32
DYNC1LI1,1132,-0.1,0.09,-1.1,0.55,0.32
PROSER1,663,-0.11,0.11,-1.1,0.55,0.32
AMER1,125,-0.16,0.14,-1.1,0.55,0.32
SPEN,943,-0.22,0.21,-1.1,0.55,0.32
PLLP,523,-0.23,0.21,-1.1,0.55,0.32
TRA2A,1790,0.12,0.11,1.1,0.55,0.32
CXCR5,562,0.37,0.34,1.1,0.55,0.32
FBXO44,157,-0.22,0.2,-1.1,0.55,0.32
ADD1,3980,-0.1,0.09,-1.1,0.55,0.32
CD9,422,0.41,0.38,1.1,0.55,0.32
AARS1,863,0.14,0.13,1.1,0.55,0.32
STARD5,429,-0.18,0.17,-1.1,0.55,0.32
SEC22B,1839,0.09,0.09,1.1,0.55,0.32
PLAUR,555,-0.28,0.26,-1.1,0.55,0.32
ETF1,1766,-0.1,0.09,-1.1,0.55,0.32
TRBV28,330,0.44,0.41,1.1,0.55,0.32
PSAP,64058,-0.22,0.21,-1.1,0.55,0.32
RAD21,6019,0.1,0.09,1.1,0.55,0.32
SCN3A,86,0.48,0.45,1.1,0.55,0.32
JMJD6,377,0.09,0.09,1.1,0.55,0.32
RGS12,97,-0.35,0.32,-1.1,0.55,0.32
ARID5A,499,-0.11,0.1,-1.1,0.55,0.32
LDAF1,303,0.11,0.1,1.1,0.55,0.32
BAHD1,535,-0.11,0.1,-1.1,0.55,0.32
HLA.DRB5,3538,-0.78,0.72,-1.1,0.55,0.32
RNF103,316,-0.13,0.12,-1.1,0.55,0.32
AMZ2P1.1,143,-0.22,0.21,-1.1,0.55,0.32
HEATR1,745,-0.14,0.13,-1.1,0.55,0.32
C6orf62,5315,0.09,0.08,1.1,0.55,0.32
GAN,177,-0.13,0.12,-1.1,0.55,0.32
MHENCR,105,-0.29,0.27,-1.1,0.55,0.32
TTC19,686,0.09,0.09,1.1,0.55,0.32
ETHE1,384,0.15,0.14,1.1,0.55,0.32
OGDH,1904,-0.14,0.13,-1.1,0.55,0.32
FUCA1,988,0.31,0.29,1.1,0.55,0.32
TMEM161B.DT,137,-0.21,0.19,-1.1,0.55,0.32
ZCCHC4,198,0.14,0.13,1.1,0.55,0.32
PEX19,1205,-0.18,0.17,-1.1,0.55,0.32
LAMTOR3,1012,0.14,0.13,1.1,0.55,0.32
GMPR,174,-0.42,0.39,-1.1,0.55,0.32
NGRN,762,0.12,0.12,1.1,0.55,0.32
CDV3,5427,-0.07,0.07,-1.1,0.55,0.32
RRS1,528,0.1,0.1,1.1,0.55,0.32
AKAP17A,278,-1.04,0.97,-1.1,0.55,0.32
MLH1,527,0.07,0.06,1.1,0.55,0.32
PPP1R2,2742,0.16,0.15,1.1,0.55,0.32
RRP8,314,0.13,0.12,1.1,0.55,0.32
WIPF1,8655,-0.08,0.08,-1.1,0.55,0.32
FANCM,128,-0.16,0.15,-1.1,0.55,0.32
FAM156A,129,-0.37,0.34,-1.1,0.55,0.32
ACACA,240,-0.18,0.16,-1.1,0.55,0.32
SVIP,1005,0.18,0.17,1.1,0.55,0.32
BARD1,106,0.18,0.17,1.1,0.55,0.32
HARS1,961,0.07,0.07,1.1,0.55,0.32
JUND,1702,0.14,0.13,1.1,0.54,0.32
OXA1L,2196,0.08,0.08,1.1,0.54,0.32
MT.TN,75,-0.59,0.56,-1.1,0.54,0.32
P3H1,293,-0.21,0.2,-1.1,0.54,0.32
SENP1,430,-0.14,0.13,-1.1,0.54,0.32
SLC46A3,609,0.08,0.08,1.1,0.54,0.32
EXT1,271,-0.22,0.2,-1.1,0.54,0.32
AMPD3,439,-0.13,0.13,-1.1,0.54,0.32
CALHM2,888,-0.15,0.14,-1.1,0.54,0.32
GCHFR,147,0.15,0.15,1.1,0.54,0.31
FAHD2B,72,0.22,0.21,1.1,0.54,0.31
DUSP1,5665,0.49,0.46,1.1,0.54,0.31
NBPF26,395,-0.47,0.44,-1.1,0.54,0.31
B3GNT5,153,-0.32,0.3,-1.1,0.54,0.31
TRIM52,656,-0.11,0.1,-1.1,0.54,0.31
PHLDA1,68,0.32,0.3,1.1,0.54,0.31
FLII,2287,-0.15,0.14,-1.1,0.54,0.31
MTCH2,978,0.11,0.11,1.1,0.54,0.31
AQP10,82,-0.5,0.47,-1.1,0.54,0.31
CYREN,861,-0.1,0.1,-1.1,0.54,0.31
C11orf71,169,0.12,0.11,1.1,0.54,0.31
FCHSD2,1082,-0.15,0.14,-1.1,0.54,0.31
NCLN,501,-0.12,0.11,-1.1,0.54,0.31
HDAC1,2933,0.09,0.09,1.1,0.54,0.31
CCAR1,894,-0.17,0.16,-1.1,0.54,0.31
PPP4R3B,3305,0.09,0.09,1.1,0.54,0.31
DMPK,70,-0.34,0.32,-1.1,0.54,0.31
EIF2AK1,2612,-0.11,0.1,-1.1,0.54,0.31
CYP3A5,88,0.12,0.12,1.1,0.54,0.31
POLD2,393,0.12,0.11,1.1,0.54,0.31
MED16,436,0.14,0.13,1.1,0.54,0.31
RSAD2,400,-0.4,0.38,-1.1,0.54,0.31
NECAP2,2752,0.08,0.08,1.1,0.54,0.31
CYB561A3,1346,0.21,0.2,1.1,0.54,0.31
ATP7A,325,-0.12,0.11,-1.1,0.54,0.31
RIOX1,245,0.14,0.14,1.1,0.54,0.31
TMLHE,284,-0.13,0.12,-1.1,0.54,0.31
UVRAG,750,-0.11,0.11,-1.1,0.54,0.31
ATP1B3,1960,0.15,0.14,1.1,0.54,0.31
PPP1R16B,1019,0.2,0.19,1.1,0.54,0.31
MEAK7,114,0.11,0.11,1.1,0.54,0.31
KLHDC10,397,-0.13,0.12,-1.1,0.54,0.31
TRANK1,1413,-0.24,0.22,-1.1,0.54,0.31
ATR,564,0.16,0.16,1.1,0.54,0.31
ASNS,297,0.2,0.19,1.1,0.54,0.31
TSPAN4,221,-0.24,0.23,-1.1,0.54,0.31
SRD5A3,218,0.25,0.24,1.1,0.54,0.31
ITPRIPL1,153,0.27,0.25,1.1,0.54,0.31
PKD1P1,60,-0.93,0.88,-1.1,0.54,0.31
FAM135A,194,-0.25,0.23,-1.1,0.53,0.31
PTGER2,1565,0.12,0.12,1.1,0.53,0.31
ARPC5,12154,0.12,0.12,1.1,0.53,0.31
KLF13,5833,0.12,0.12,1.1,0.53,0.31
CNPY4,259,0.12,0.12,1.1,0.53,0.31
RAB12,346,-0.19,0.18,-1.1,0.53,0.31
ARHGEF18,1685,-0.13,0.12,-1.1,0.53,0.31
MRM3,234,0.12,0.11,1.1,0.53,0.31
C3orf18,128,0.23,0.22,1.1,0.53,0.31
TRIM21,817,0.14,0.13,1.1,0.53,0.31
PARP4,2323,-0.13,0.13,-1.1,0.53,0.31
ERMAP,346,-0.16,0.16,-1.1,0.53,0.31
MAL,1007,0.26,0.25,1.1,0.53,0.31
LRRC37A2,242,-0.35,0.34,-1.1,0.53,0.31
GBP1,2490,0.3,0.28,1.1,0.53,0.31
LRRC75A,424,0.48,0.45,1,0.53,0.31
ATOSA,624,-0.17,0.16,-1,0.53,0.31
SEC11A,3555,0.13,0.12,1,0.53,0.31
DNAJC18,119,0.32,0.31,1,0.53,0.31
DNAJC24,365,-0.11,0.11,-1,0.53,0.31
PRKCSH,3674,-0.08,0.08,-1,0.53,0.31
ARHGEF9,352,-0.16,0.15,-1,0.53,0.31
DHRS9,131,0.38,0.36,1,0.53,0.31
KRBOX4,299,0.11,0.11,1,0.53,0.31
P2RY13,1408,-0.26,0.25,-1,0.53,0.31
PCED1B.AS1,2714,0.2,0.2,1,0.53,0.31
CLPB,253,-0.2,0.19,-1,0.53,0.31
RDX,458,-0.11,0.11,-1,0.53,0.31
TTLL12,393,-0.1,0.09,-1,0.53,0.31
GCLC,748,-0.12,0.11,-1,0.53,0.31
TIGD2,160,0.14,0.14,1,0.53,0.31
LYRM2,777,0.11,0.11,1,0.53,0.31
RIC3,68,-0.54,0.52,-1,0.53,0.31
CNNM3,563,-0.13,0.12,-1,0.53,0.31
ARHGDIA,4377,0.07,0.07,1,0.53,0.31
APOL6,3248,-0.19,0.18,-1,0.53,0.31
MAP3K7,1008,-0.07,0.07,-1,0.53,0.31
SCFD2,301,-0.18,0.17,-1,0.53,0.31
PRKCQ.AS1,607,0.23,0.22,1,0.53,0.31
CDK5,199,0.16,0.15,1,0.53,0.3
ALKBH1,177,0.14,0.13,1,0.53,0.3
CHP1,2011,-0.16,0.15,-1,0.53,0.3
ZNF81,188,-0.2,0.19,-1,0.53,0.3
NIFK.AS1,166,0.14,0.13,1,0.53,0.3
LCP2,4057,-0.1,0.09,-1,0.53,0.3
TIMM13,348,0.1,0.1,1,0.53,0.3
DCLRE1B,266,-0.16,0.15,-1,0.53,0.3
GPR68,189,0.31,0.3,1,0.53,0.3
TTC21B,295,-0.12,0.11,-1,0.53,0.3
SLC38A2,3500,-0.13,0.13,-1,0.53,0.3
CTDSPL2,1159,-0.16,0.16,-1,0.53,0.3
HADHB,1889,-0.11,0.11,-1,0.53,0.3
SEC24B,642,-0.08,0.08,-1,0.53,0.3
IFNAR1,1958,-0.08,0.08,-1,0.53,0.3
RETREG2,1918,0.07,0.07,1,0.53,0.3
ZFYVE19,190,-0.11,0.11,-1,0.53,0.3
CX3CR1,5294,-0.25,0.24,-1,0.53,0.3
MAT2A,1913,-0.12,0.12,-1,0.53,0.3
FOXN2,1461,-0.09,0.09,-1,0.53,0.3
TMEM120B,172,0.22,0.21,1,0.53,0.3
BAZ1A,1347,-0.14,0.14,-1,0.53,0.3
IFI30,12539,-0.21,0.21,-1,0.53,0.3
MED22,402,-0.14,0.14,-1,0.53,0.3
AXIN1,586,-0.14,0.13,-1,0.53,0.3
HPS4,452,-0.1,0.1,-1,0.53,0.3
ARHGEF2,1882,-0.09,0.08,-1,0.52,0.3
SLC39A11,456,-0.15,0.15,-1,0.52,0.3
